0    [main] DEBUG org.apache.cxf.common.logging.LogUtils  - Using org.apache.cxf.common.logging.Log4jLogger for logging.
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.OptionGroup  - Accepting token stream for optionGroup: common_options, tokens are now [ src/main/resources/SimpleService.wsdl ], running through 5 options
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -h
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -?
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -help
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -version
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -v
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -verbose
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -V
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
356  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -quiet
356  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -q
356  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -Q
356  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
356  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -wsdlList
356  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.OptionGroup  - No option accepted the token, returning
356  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
356  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
356  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
356  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
356  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
